公司名称,流动性 财务风险-流动性风险-流动资产周转率,财务风险-流动性风险-应收账款周转率,筹资方面财务风险-筹资风险-纳税信用等级,财务风险-筹资风险-征信信用等级,财务风险-筹资风险-1/财务费用率,财务风险-筹资风险-1/产权比率,财务风险-筹资风险-融资轮次,财务风险-筹资风险-股权出质总计,对外投资数量,清偿方面---财务风险-短期清偿能力-流动比率,财务风险-短期清偿能力-速动比率,财务风险-短期清偿能力-现金比率,财务风险-短期清偿能力-现金流量比率,财务风险-长期清偿能力-资产负债率,财务风险-长期清偿能力-长期资本负债率,财务风险-长期清偿能力-利息保障倍数,财务风险-长期清偿能力-现金流量利息保障倍数,财务风险-长期清偿能力-现金流量债务比,经营力方面---财务风险-盈利能力-销售净利率,财务风险-盈利能力-总资产报酬率,财务风险-盈利能力-主营业务利润率,财务风险-盈利能力-净资产收益率,财务风险-资产利用-存货周转率,财务风险-资产利用-营运资本周转率,财务风险-资产利用-非流动资产周转率,财务风险-资产利用-总资产周转率,财务风险-资产利用-成本费用利润率,财务风险-成长能力-营业收入增长率,财务风险-成长能力-总资产增长率,财务风险-资本结构-上市股东持股比例,财务风险-上市情况-是否上市,技术风险--经营风险-知识产权-专利数量,经营风险-知识产权-软件著作权数量,经营风险-知识产权-作品著作权数量,司法方面---经营风险-司法风险-诉讼数量,经营风险-其它风险-经营异常次数,经营风险-其它风险-行政处罚次数,经营风险-其它风险-动产质押次数,经营风险-其它风险-自身风险,经营风险-其它风险-周边风险,组织方面---经营风险-组织结构风险-股东数量（注册）,经营风险-组织结构风险-第一大股东持股比例（注册）,竞品信息,经营风险-战略风险-公众号数
北京三得普华科技有限责任公司,0.509416126,1.159909759,9,9,23.3003695,0.290322029,4,1,2,127.8542411,90.58832972,0.110367914,-0.072891435,76.46753745,0.187211143,2.04E+11,-1.88E+12,-0.068017155,0.01031805,0.005641383,0.256063714,0.020376855,1.29081151,1.726963847,3.91343372,0.343236642,0.012049096,1.33006869,0.111591677,,0,22,19,0,16,1,0,0,21,11,19,0.3101,10,0
北京三盈联合石油技术有限公司,0.837485522,1.272456498,6,6,2025411000,0.84723696,0,0,9,139.8962828,125.5445585,0.06601976,-0.092709141,54.13490641,0,249241000,-160270000,-0.092684425,0.104598523,0.078028166,1,0.144606677,0,0,0,0,249241000,0.171496516,0.288917368,,0,36,10,0,1,0,0,1,3,1,20,0.742,0,1
北京三益能源环保发展股份有限公司,0.881043965,5.597333296,12,12,87.15593707,1.622682916,6,0,6,247.4868547,184.4693046,0.487525524,0.311265006,38.1295397,0,42636000,63104000,0.311265006,0.091205845,0.080188378,0.341061632,0.122560523,2.245902392,0.959619536,9.577808613,0.539652208,0.105155936,0.836799256,0.479021843,,0,25,0,0,1,0,1,0,2,3,3,0.61,10,0
北京三联虹普新合纤技术服务股份有限公司,0.427614337,12.74807607,6,6,319.0884198,1.092483651,12,0,9,152.3017809,125.5362243,0.685938276,0.361457602,47.79009859,0.00082304,1258592000,2318731000,0.361132327,0.256516249,0.093678276,0.396633894,0.152779885,1.459136188,0.746716298,0.683548679,0.186474322,0.42576745,0.319177973,1.018502557,,0,76,26,0,0,0,1,0,0,5,20,0.6044,4,0
北京世伟泰科信息技术股份有限公司,1.409356886,8.556283029,14,14,166.4913743,-0.206008051,0,0,1,78.94216754,18.78998987,0.029064453,0.094802242,125.9439026,0,3894000,7675000,0.094802242,0.044164668,0.060577776,0.303146368,-0.23853211,1.288903009,-3.68178107,169.1828324,0.976447146,0.045647433,-1.341507677,0.006702896,,0,1,19,0,0,0,0,0,0,2,8,0.355,10,0
北京世纪合辉医药科技股份有限公司,1.604503455,111.1599555,11,11,-2779.02779,0.813440313,0,0,9,173.7211635,101.7051153,0.800401196,-0.073219658,55.14380531,0,36000000,-7300000,-0.073219658,0.115509176,0.199115044,0.775098954,0.395807645,0.866295253,0.846258492,8.184209449,0.344026547,0.146938775,1.391304247,0.637681154,,0,16,13,2,1,0,1,0,2,0,12,0.1733,10,1
北京世纪安图数码科技发展有限责任公司,1.441203398,2.571355091,13,13,171.7650018,1.347433877,0,0,1,198.21524,198.21524,0.411075275,0,42.59954154,0,11263000,0,0,0.027245223,0.044208849,0.470180881,0.057762004,163528000,1.534134497,4.124807564,0.641870248,0.037326961,1.491591144,-0.072224791,,0,2,57,0,2,0,0,0,2,0,1,1,0,1
北京世纪瑞尔技术股份有限公司,0.231266156,1.032331567,6,6,-11.81864711,8.670518343,12,0,11,876.2764159,827.4179414,5.946609973,0.017726187,10.30176321,0.002223625,1376126000,29088000,0.017383665,0.3764607,0.084722205,0.435315716,0.08592638,2.300110131,0.144767856,0.989627779,0.113534044,0.531528208,0.951125383,0.040632642,,0,19,40,0,6,1,0,0,4,3,6,0.4902,10,0
北京世纪超星信息技术发展有限责任公司,1.375355605,6.350411872,9,9,-28045.14857,0.631874537,0,0,2,134.9058667,134.883446,0.259442582,0.219471226,61.27919775,0,235045000,358269000,0.219471226,0.073076959,0.088233285,0.723168016,0.214582859,2213.245319,1.42161422,1.754589264,0.304083781,0.083253697,2.966089214,0.432506045,,0,3,52,0,249,0,2,0,93,0,2,0.6,10,1
北京世纪阿姆斯生物技术有限公司,1.376694791,4.265622472,10,10,97.64431928,1.920918302,0,0,5,199.3831109,154.8315522,0.227877659,0.125279031,34.23580853,0,113971000,28005000,0.125279031,0.156436553,0.174549158,0.462793983,0.223540069,3.295960445,1.4775164,1.583887428,0.502719218,0.222409345,0.413659969,0.479403294,,0,42,4,5,7,0,1,0,1,5,0,0,0,0
北京东土军悦科技有限公司_,1.267315982,1.77828145,9,9,4947.650654,0.753587234,0,0,0,170.2722594,157.1597575,0.251968073,0.014348954,57.02596244,0,39120000,2632000,0.014348954,0.08484729,0.121620235,0.297437957,0.242959148,11.44258226,2.135136796,29.49806758,0.855622602,0.11232632,9.522834626,1.61172142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京东方基业科技发展股份有限公司,1.45658638,19.11274515,11,11,145.2448003,0.6704353,0,0,1,154.095526,144.9516324,0.953845212,0.568222484,59.8637683,0,2429000,46992000,0.568222484,0.010957694,0.01758272,0.276867628,0.03668368,17.59798762,2.974629435,12.42539567,0.963292717,0.013203024,-1.595668446,0.060686562,,0,0,35,0,0,0,1,0,0,0,3,0.582,10,0
北京东方建宇混凝土科学技术研究院有限公司,0.418305911,40.31058177,15,15,664.2934283,-0.728912613,0,0,1,18.42682966,18.42682966,0.004715427,-0.011565791,368.8786543,-0.051651225,-23962000,-2492000,-0.011151734,-1.431057236,-0.395549613,0.815751396,0.145913656,3008000,-0.017114247,0.144088899,0.04965417,-0.602196461,-0.256185015,0.95934404,,0,45,0,0,2,0,0,0,2,63,1,1,0,1
北京东方网信科技股份有限公司,0.707669923,2.052358608,9,9,-42.76047465,1.67524994,10,2,2,252.4790252,231.0065312,0.459423806,-0.257250174,37.37964889,0.000793453,6486000,-99651000,-0.256907957,0.015253113,0.006250404,0.589227894,0.016246362,3.366130427,0.47402727,4.692667314,0.269817759,0.009434648,-0.683762167,0.278912528,,0,23,55,0,5,0,0,0,6,8,19,0.4061,10,0
北京东方龙马软件发展有限公司,1.378150474,3.909015737,9,9,2644.579651,1.626587784,0,0,4,228.5014412,137.9970636,0.262879875,-0.1091548,38.07219368,0,205847000,-101109000,-0.1091548,0.059835638,0.084606839,0.113921139,0.115842444,3.079454103,2.168879,8.159394659,1.061087562,0.075938379,0.843114996,0.31273889,,0,0,14,0,1,0,1,0,2,0,1,1,0,0
北京东正捷燃气工程有限公司,1.537988618,2.30641455,12,12,139.017422,2.433230475,0,0,1,264.1384036,247.3449812,0.219184645,0,29.1270855,0,20751000,0,0,0.139995951,0.207062744,0.64472685,0.23373131,8.571805677,0.877003655,1.817902491,0.419284342,0.214292351,-0.331026199,0.06217276,0,0,3,0,0,0,0,0,0,3,0,2,0.9767,0,0
北京东泽达科技有限公司,0.333207159,0.764650715,12,12,4556.555497,2.060130793,0,0,4,296.428617,291.2812863,0.493822432,-0.059008784,32.67834152,0,12356000,-4628000,-0.059008784,0.148749127,0.05148269,0.51374796,0.071317167,9.065640558,0.237561421,4.868696971,0.15248976,0.171634947,0.359821118,0.140460169,,0,4,21,0,0,0,0,0,0,3,2,0.8,0,0
北京东蓝数码科技有限公司,0.732722141,3.426895014,9,9,30.17872497,0.865058339,0,0,1,152.7021039,140.854933,0.259380766,-0.369371936,53.33616572,0,255604000,-700194000,-0.369371936,0.109303151,0.071917561,0.367109054,0.139784298,5.9245744,1.331814873,2.017637369,0.374363591,0.134401306,-3.559053519,0.378606059,,0,6,65,0,1,0,0,0,1,0,1,1,0,1
北京东邦御厨科技股份有限公司,0.837040366,2.469978123,10,10,39.51896267,0.231814831,0,0,0,96.20086055,46.50363327,0.047441288,-0.058903398,81.18103264,0,4205000,-31322000,-0.058903398,0.007879716,0.006419651,0.201869272,0.027371256,1.286726248,-16.83189867,2.370098262,0.519126133,0.010200641,-0.090074313,0.034536676,,0,12,1,0,0,0,0,0,0,1,4,0.4058,10,0
北京中交慧联信息科技有限公司,1.787483407,6.808154578,14,14,3162.591842,1.530479887,4,0,2,128.9475635,116.1324192,0.164418503,0.020146995,39.51838871,0,-35119000,3262000,0.020146995,-0.094105131,-0.085717145,0.477259511,-0.141724308,9.393175122,4.158377517,0.969989394,0.475702206,-0.085606404,-0.18215606,0.425805283,,0,8,14,0,0,0,0,0,0,4,3,0.5455,10,0
北京中亦安图科技股份有限公司,1.212923205,4.186467462,7,7,983.1949124,0.864098096,0,0,0,183.5474835,130.9562057,0.698453697,0.047433635,53.64524549,0,353868000,64164000,0.047433635,0.100998596,0.140335487,0.338501033,0.26021602,2.784926508,1.753049135,51.16916627,0.785703521,0.134077831,0.231898437,0.623260598,,0,13,44,0,0,0,0,0,0,0,20,0.339,10,1
北京中兴通软件科技股份有限公司,1.211850356,96.08336285,9,9,-55.16852891,2.744773932,6,0,11,235.2695665,231.7107597,2.16166401,1.512935199,26.70389679,0.007224373,616202000,697799000,1.482716487,0.412556074,0.349643549,0.808369144,0.419980646,14.31978711,0.37673928,0.347054367,0.133368551,0.833483698,0.307744929,0.546203476,,0,5,63,0,4,0,0,0,2,0,9,0.6667,10,1
北京中农劲腾生物技术股份有限公司,2.939096386,13.51656511,8,8,41.0756345,1.758546018,0,0,2,129.3414861,57.45308764,0.120030639,-0.006837482,36.25106834,0,123996000,-2062000,-0.006837482,0.108159219,0.14905139,0.411972565,0.233810019,3.107091445,7.612560093,1.52453818,0.809717742,0.121094219,0.173508891,0.202044007,0.448,1,3,3,1,0,0,1,6,6,0,10,0.448,10,1
北京中凯环能高科技有限公司,2.656352068,12.83136743,14,14,-20896.68967,8.314136185,0,0,0,217.4762919,191.9406121,0.457601801,0.209405839,10.73633654,0,51698000,7574000,0.209405839,0.247422778,0.153459351,0.3747954,0.171916931,13.19532122,2.868251286,0.471960498,0.361762505,0.328767295,-4.842003927,0.095030684,,0,0,6,0,0,0,0,0,0,0,2,0.99,0,0
北京中宏立达科技发展有限公司,0.467086859,21.24019854,11,11,91.64487432,2.423423952,0,0,4,324.1846075,323.4798676,0.539770518,-1.212388784,29.21070469,0,44000,-56427000,-1.212388784,0.000624335,0.000276153,0.999999986,0.000390106,0,0,0,0,0.001129334,-0.976322081,0.432699999,,0,2,31,0,0,0,0,0,0,0,2,0.8,0,0
北京中广宽媒科技股份有限公司,1.847110495,63.71262259,12,12,24.87991441,0.012168969,0,1,2,50.92015361,49.79302778,0.037055507,0,98.80747056,0,2196000,0,0,0.116443071,0.108214655,0.812662346,9.074380165,13.22118044,-0.303627711,0.296340345,0.147242884,0.131757357,-1.28302147,-0.690900495,,0,2,4,0,1,0,0,0,2,0,10,0.7132,0,0
北京中建圣大环境科技发展有限公司,3.506515154,13.04368299,10,10,-9733.401076,1.120336571,0,0,0,205.2603645,116.9290587,0.180525737,0,47.16232369,0,132869000,0,0,0.110040168,0.373694646,0.269518084,0.706941613,5.948656801,4.991932394,77.57711942,2.478156678,0.123709776,0.047787247,1.246963427,,0,6,0,0,0,0,1,0,1,0,2,0.8485,0,0
北京中恒安科技有限公司,1.294016334,2.878382953,12,12,837.1055943,1.859474989,0,0,1,196.6856882,132.2017804,0.148632731,-0.38104542,34.97156615,0,1756000,-41734000,-0.38104542,0.005337983,0.005606945,0.250408061,0.007306367,2.946563547,1.965191917,2.12865806,0.664480509,0.006338503,0.125654368,0.783146863,0,0,5,0,0,0,0,0,0,0,0,4,0.6075,0,0
北京中持绿色能源环境技术有限公司,0.066644482,0.314894553,10,10,4.194604983,0.818847087,0,0,5,180.6771987,176.4538161,0.172139566,-0.911314655,54.97988292,0.089598242,-108447000,-400161000,-0.837873828,-2.066045012,-0.124843294,0.403249288,-0.279328209,1.537826825,0.080503929,0.378708199,0.032830838,-0.651149521,-0.372784659,0.096092042,,0,44,2,0,2,0,0,0,0,2,5,0.7246,0,0
北京中新智安物联网科技有限公司,0.663921518,1.368060565,14,14,-1368.102064,4.056911458,0,0,2,495.5111856,453.8439117,0.512642971,-1.681046296,19.77519994,0,20576000,-23069000,-1.681046296,0.341226236,0.296505512,0.99638947,0.276710016,0,0,0,0,0.837614458,-0.22206682,0.756924382,,0,0,14,0,0,0,0,0,0,0,5,0.35,0,0
北京中机联供非晶科技股份有限公司,2.186543747,5.777246573,7,7,149.1549819,3.914844765,0,0,3,440.8133543,324.2937444,0.760558699,0.616927136,20.34650489,0,147380000,144873000,0.616927136,0.054409088,0.127695264,0.12190497,0.133958213,7.234183503,2.473272339,16.63505936,1.715056222,0.068275956,-0.43083393,-0.062008108,,0,74,0,0,0,1,0,0,0,0,17,0.3282,10,0
北京中海纪元数字技术发展股份有限公司,2.14358789,9.440056934,7,7,52.07550047,1.38721825,4,0,10,94.44840639,49.5560317,0.215591262,0,41.96098928,0.026360047,3.816589442,0,0,0.044926249,0.059958046,0.223752201,0.063290242,3.492037589,-28.23799364,1.023489967,0.633099778,0.055474152,-0.372455597,0.029282033,,0,4,76,0,1,0,0,0,0,0,4,0.4,10,1
北京中电丰业技术开发有限公司,0.629097087,1.429613174,11,11,83.39128029,0.340604116,0,0,1,123.3104495,84.72670001,0.089296334,0,74.5932366,0,1.67E+11,0,0,0.130680113,0.07561823,0.353054979,0.297630315,1.286971925,2.130212132,4.619197922,0.370401685,0.150324541,-4.123259037,0.348352821,,0,2,16,0,0,0,0,0,0,0,3,0.6,0,0
北京中电兴发科技有限公司,1.699132766,3.29820629,6,6,99.04935438,0.274424139,0,1,13,101.8587701,80.50985226,0.182644128,0.047230771,65.68638475,0.182448052,995568000,296836000,0.044338286,0.077729718,0.097680667,0.158354941,0.241755062,6.555393489,75.29202127,2.320468799,0.862986197,0.101811237,0.655596338,0.479218011,,0,65,112,0,20,0,1,0,9,26,1,1,0,1
北京中石大格林催化科技有限公司,2.508303662,7.45855366,13,13,-248.7648522,1.012415338,0,0,0,190.2934537,129.1196388,0.4537246,-0.275395031,49.69153113,0,39000000,-24400000,-0.275395031,0.078032632,0.218732473,0.210924568,0.367892977,6.151291399,4.167499948,34.37113048,1.86988221,0.10150963,0.834123183,-0.427240603,,0,8,0,0,0,0,0,0,0,0,5,0.26,0,0
北京中科国技信息系统有限公司,1.348852129,3.18845745,11,11,31086.9826,0.378569036,0,0,1,132.8576533,96.62028979,0.255414795,0.099800582,72.53898574,0,5143000,8658000,0.099800582,0.033081188,0.04300347,0.501942544,0.156598258,2.406336406,2.653850109,17.44246773,0.6325348,0.034211629,-1.096935523,-0.064721477,,0,15,17,0,0,0,1,0,1,0,1,1,0,0
北京中科江南信息技术股份有限公司,0.968149633,2.62203268,8,8,-8257.596567,1.055886487,0,0,4,199.2418362,192.312503,0.305286595,0.675472484,48.52750309,0,356246000,456870000,0.675472484,0.276271334,0.255595359,0.611676932,0.502425364,10.40217184,0.726307759,10.55828889,0.349786804,0.366515772,3.001899775,2.163445995,,0,16,45,0,0,0,0,0,0,1,10,0.3508,10,0
北京中科洁能环境工程技术有限公司,0.811330207,200745000,11,11,33.55255999,2.531744289,0,4,7,179.2014311,179.2014311,0.774429278,-0.924930464,28.31520123,0,55524000,-127707000,-0.924930464,0.207442276,0.113866188,0.556900543,0.119132149,87658000,0.801591141,0.364940589,0.179765188,0.384209249,3.156921228,0.889638519,,0,20,0,0,0,0,0,0,4,5,4,0.51,0,0
北京中科海讯电子科技有限公司,0.945266764,1.799854606,11,11,35.53558447,0.070630623,0,0,0,104.7104848,77.48262482,0.182572591,0.165810343,93.40289532,0,3408000,31110000,0.165810343,0.015551212,0.01696569,0.417524189,0.217929369,2.094291937,12.1055655,24.23855364,0.532612156,0.017673232,0.321992542,0.269815983,0,0,0,0,0,0,0,0,0,0,0,7,0.115,0,0
北京中科科美科技股份有限公司,1.436869402,5.935323339,14,14,-1817.321371,1.734178641,0,0,0,261.7635913,214.9919837,0.879113806,0.184433751,36.5736644,0,1835000,6327000,0.184433751,0.010470595,0.019563525,0.245249091,0.022708936,6.063570828,1.753194065,24.32857606,1.037239986,0.014442564,-0.634322247,-0.10622707,,0,15,0,0,0,0,0,0,0,8,2,0.56,0,0
北京中科联众科技股份有限公司,0.950100727,2.239225704,9,9,42.2827557,1.827702695,6,0,2,272.5084459,207.8969595,0.276604729,0.033361486,35.36439665,0,65400000,7900000,0.033361486,0.09557984,0.097670251,0.248572826,0.135397412,2.996732007,1.122399018,18.86831198,0.684737155,0.118456801,1.1722846,0.259593679,,0,113,16,0,3,0,0,0,6,18,7,0.4708,10,0
北京中科联衡科技有限公司,1.262600746,2.899714047,12,12,-1787.659846,6.406548721,0,0,1,453.4125936,453.4125936,2.53084334,2.039590007,13.50156467,0,58787000,50951000,2.039590007,0.410807557,0.317728066,0.588073641,0.367091139,57729000,0.653886226,0.804518078,0.312009857,0.672335502,-12.61854833,1.276589708,,0,6,16,0,0,0,0,0,0,0,2,0.6,0,0
北京中科锐思科技有限公司,0.099397321,0.23626982,12,12,-259.4876581,2.145407385,0,0,3,253.7404827,249.0604244,0.791754402,0,31.79254758,0,-135042000,0,0,-8.673774252,-0.695501249,-0.05864217,-1.019685129,5.389060094,0.164049986,0.414830396,0.080184379,-0.897229414,1.722450908,-0.204153737,,0,0,9,0,0,1,0,0,1,1,3,0.5,0,0
北京中联网盟科技股份有限公司,1.106635807,8.676960353,13,13,-1886.425326,1.727890787,0,0,3,99.66422772,93.43824129,0.262453639,-0.082589956,36.6583587,0,-9763000,-4944000,-0.082589956,-0.144252758,-0.059786769,0.779152708,-0.09207715,3.831230526,-71.04015443,0.137780307,0.0874419,-0.130095274,-1.605760811,2.165774841,0.5085,1,2,23,0,3,0,0,0,2,0,2,0.999,10,0
北京中能诺泰节能环保技术有限责任公司,0.664467993,5.020616666,12,12,121.587439,1.35099941,0,0,0,134.7618274,109.984705,0.175363518,-0.251262361,42.53505468,0,-74476000,-95938000,-0.251262361,-0.218970822,-0.082965993,0.061265735,-0.145134682,3.391945422,2.417670574,0.837592268,0.357475862,-0.178465136,-61.23158049,0.251727686,,0,33,0,0,1,0,0,0,0,0,3,0.381,0,0
北京中航科电测控技术有限公司,0.909006652,2.37464096,9,9,11844.61837,0.23115098,0,0,1,98.93196555,59.78890441,0.042719918,0.062162087,81.22480637,0,73128000,42575000,0.062162087,0.088586078,0.086724801,0.196451881,0.344646151,1.841080667,-67.47492378,2.97999165,0.585350899,0.137402084,0.315805504,0.942672633,0,0,10,0,0,0,0,0,0,2,0,2,0.5,0,0
北京中航讯科技股份有限公司,0.718377119,1.343402842,7,7,25.26619582,1.86416775,0,0,4,164.8560998,133.9714525,0.141613567,-0.708271436,35.42303548,0,-1.90E+11,-4.35E+11,-0.708271436,-0.254480817,-0.109756294,0.686885737,-0.165318216,1.150777274,0.548003201,0.302618456,0.125898251,-0.203052548,-0.381798986,-0.277919082,,0,4,40,0,0,0,1,0,0,0,7,0.2916,10,0
北京中路铺面技术有限公司,2.09466869,3.310715639,14,14,26342.73145,3.924107533,0,0,0,490.0498675,449.8207885,0.103942644,-0.18178275,20.30824736,0,351000,-2333000,-0.18178275,0.002664339,0.005554149,0.091953848,0.006969541,23.13015241,2.385604938,394.1274121,1.889692356,0.002671456,24.06970931,2.143297581,,0,11,1,0,0,0,0,0,0,0,2,0.09,0,0
北京中软政务科技发展有限公司,0,0,14,14,0,0,0,0,0,13746.63,12123.27,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,0,0,1,1,0,0
北京中软金卡信息技术有限公司,0.812328992,1.549239199,11,11,-82.84386873,3.780466503,0,0,0,473.2739919,460.1607288,2.029678155,0.393345706,20.91842782,0,240110000,52763000,0.393345706,0.405182827,0.374441714,0.622362095,0.41204948,10.75088057,0.377682711,29.53427619,0.294906182,0.840288784,0.462930983,0.487914499,,0,3,33,0,0,0,0,0,0,3,1,1,0,0
北京中鼎恒信科技股份有限公司,0.475288648,7.320236083,11,11,78.80182484,0.137010985,0,0,2,107.9619334,102.1679925,0.575083696,0.539730316,87.99427012,0,12560000,105432000,0.539730316,0.112384771,0.056578106,0.312263056,0.422669968,6.081462619,4.425512478,6.201459032,0.310053423,0.133931902,1.183588111,1.858647619,0.6667,1,0,27,0,0,0,0,0,0,0,2,0.6667,10,0
北京丹华昊博电力科技有限公司,0.938711369,1.702737989,11,11,9312.48884,1.529624057,0,0,1,248.1632361,214.0330189,0.316287876,-0.045901229,39.53142603,0,-17695000,-5138000,-0.045901229,-0.069957317,-0.062491833,0.40862252,-0.10654067,3.960946394,0.91242583,28.16377663,0.5344173,-0.061233459,-20.71836428,0.069922011,,0,51,18,0,0,0,0,0,0,0,2,0.9,0,0
北京乐普四方方圆科技股份有限公司,0.81760065,1.584563548,7,7,14.33856079,2.590427898,4,0,3,228.1859983,215.7452083,0.41595061,0.902708857,27.8518335,0.096496636,7.56E+12,7.46E+12,0.652961092,0.486129507,0.184510654,0.51905697,0.25325049,7.212335089,0.699976186,0.33457153,0.180766207,0.67609032,1.392324698,-0.125494434,,0,14,22,0,6,0,0,1,4,0,2,0.7,10,0
北京九天云竹信息技术股份公司,4.757911191,5.888354365,12,12,-2104.944999,10.8240214,3,0,7,79.3878662,79.3878662,0.100792385,2.939734199,8.457344949,0,143086000,145802000,2.939734199,0.649024754,0.243992108,0.664579526,0.226486476,61509000,-6.016727577,0.112434948,0.104885947,2.133383001,26.58152441,0.842333934,,0,0,8,0,0,0,0,0,0,1,2,0.3824,10,0
北京九龙创新物联科技有限公司,2.763253365,5.959864527,11,11,3450.054254,1.55142491,0,0,0,254.6121138,208.6341548,0.022301283,-0.231256498,39.19511697,0.000139782,21294000,-5330000,-0.231206341,0.131317989,0.362044342,0.199776757,0.595419847,12.24167102,3.640381545,975.3686063,2.20560728,0.151169228,3.659517799,1.111809231,,0,2,6,0,0,0,0,0,0,0,2,0.64,0,0
北京乡电电力有限公司,3.603694087,10.86014583,10,10,5583.533725,1.551314237,0,0,12,177.8129952,101.450899,0.074703534,0,39.19590455,0,19995000,0,0,0.072925283,0.214143426,0.123642938,0.301229436,7.353848093,7.216728449,7.263146478,2.201066677,0.093210699,-3.937289461,0.968419923,,0,21,3,0,2,0,0,0,0,1,3,0.65,0,0
北京书生电子技术有限公司,0.611567254,1.973120366,11,11,187.5925231,0.974177966,6,1,3,155.5889536,152.1510426,0.694721021,0.745632161,50.65399454,0.011312217,100000,396900000,0.737321195,-0.037117473,9.41E-05,0.820927935,-0.035850496,4.726775698,0.292328488,0.368869934,0.081396443,0.000188182,-0.184931511,0.613084395,,0,22,53,0,41,0,0,0,6,0,1,1,10,1
